City,Year,Week,Temp_Avg,Humidity_Avg,Rainfall_Total,Pressure_Avg,WindSpeed_Avg,Cases_Lag_1w,Cases_Lag_2w,Cases_Lag_3w,Temp_Avg_Lag_2w,Temp_Avg_Lag_3w,Rainfall_Total_Lag_2w,Rainfall_Total_Lag_3w,Week.1,Month,Population,Cases_Raw,Cases_Log,Week_Sin,Week_Cos,Monsoon
Islamabad,2023,35,28.428571428571427,64.85714285714286,60.5,1015.0571428571428,4.914285714285714,6.0,1.0,0.0,34.07142857142857,32.628571428571426,123.7,98.7,35,9,2363593,8,2.1972245773362196,-0.8854560256532096,-0.4647231720437691,1
Islamabad,2023,36,18.957142857142856,60.98571428571428,49.6,1015.9142857142856,5.557142857142857,8.0,6.0,1.0,34.91428571428572,34.07142857142857,68.2,123.7,36,9,2363593,4,1.6094379124341005,-0.9350162426854147,-0.3546048870425359,1
Islamabad,2023,37,17.728571428571428,77.8,90.3,1015.3571428571428,4.485714285714286,4.0,8.0,6.0,28.428571428571427,34.91428571428572,60.5,68.2,37,9,2363593,27,3.332204510175204,-0.970941817426052,-0.23931566428755774,1
Islamabad,2023,38,18.142857142857142,65.62857142857142,54.2,1015.842857142857,5.142857142857143,27.0,4.0,8.0,18.957142857142856,28.428571428571427,49.6,60.5,38,9,2363593,24,3.218875824868201,-0.992708874098054,-0.12053668025532357,1
Islamabad,2023,39,18.057142857142857,67.18571428571428,19.8,1012.842857142857,5.8999999999999995,24.0,27.0,4.0,17.728571428571428,18.957142857142856,90.3,49.6,39,10,2363593,25,3.258096538021482,-1.0,-1.8369701987210297e-16,1
Islamabad,2023,40,18.285714285714285,61.9,28.8,1013.7714285714284,4.828571428571428,25.0,24.0,27.0,18.142857142857142,17.728571428571428,54.2,90.3,40,10,2363593,28,3.367295829986474,-0.992708874098054,0.1205366802553232,1
Islamabad,2023,41,18.185714285714287,58.9,18.0,1016.157142857143,4.542857142857143,28.0,25.0,24.0,18.057142857142857,18.142857142857142,19.8,54.2,41,10,2363593,21,3.091042453358316,-0.9709418174260521,0.23931566428755738,1
Islamabad,2023,42,20.12857142857143,64.8,31.9,1013.2285714285716,4.1,21.0,28.0,25.0,18.285714285714285,18.057142857142857,28.8,19.8,42,10,2363593,14,2.70805020110221,-0.9350162426854148,0.35460488704253557,1
Islamabad,2023,43,18.814285714285713,61.05714285714286,32.5,1017.3571428571428,6.1000000000000005,14.0,21.0,28.0,18.185714285714287,18.285714285714285,18.0,28.8,43,10,2363593,11,2.4849066497880004,-0.8854560256532101,0.464723172043768,1
Islamabad,2023,44,18.5,59.15714285714286,25.5,1014.0857142857144,5.614285714285714,11.0,14.0,21.0,20.12857142857143,18.185714285714287,31.9,18.0,44,11,2363593,6,1.9459101490553132,-0.822983865893657,0.5680647467311548,0
Islamabad,2023,45,19.114285714285717,60.74285714285714,24.9,1016.3571428571428,4.785714285714286,6.0,11.0,14.0,18.814285714285713,20.12857142857143,32.5,31.9,45,11,2363593,15,2.772588722239781,-0.7485107481711011,0.6631226582407953,0
Islamabad,2023,46,19.885714285714283,59.92857142857143,33.3,1015.2,4.7,15.0,6.0,11.0,18.5,18.814285714285713,25.5,32.5,46,11,2363593,4,1.6094379124341005,-0.6631226582407956,0.7485107481711007,0
Islamabad,2023,47,19.957142857142856,58.542857142857144,29.9,1016.2714285714284,5.228571428571429,4.0,15.0,6.0,19.114285714285717,18.5,24.9,25.5,47,11,2363593,2,1.0986122886681098,-0.5680647467311559,0.8229838658936564,0
Islamabad,2023,48,16.442857142857143,67.68571428571428,23.1,1016.8571428571428,4.314285714285715,2.0,4.0,15.0,19.885714285714283,19.114285714285717,33.3,24.9,48,12,2363593,1,0.6931471805599453,-0.4647231720437684,0.88545602565321,0
Islamabad,2023,49,9.44285714285714,64.67142857142858,14.6,1013.7142857142856,5.771428571428571,1.0,2.0,4.0,19.957142857142856,19.885714285714283,29.9,33.3,49,12,2363593,0,0.0,-0.35460488704253595,0.9350162426854147,0
Islamabad,2023,50,13.228571428571428,58.75714285714286,14.4,1015.6714285714286,4.585714285714286,0.0,1.0,2.0,16.442857142857143,19.957142857142856,23.1,29.9,50,12,2363593,0,0.0,-0.2393156642875578,0.970941817426052,0
Islamabad,2023,51,11.414285714285716,65.65714285714286,22.2,1014.6428571428572,5.285714285714286,0.0,0.0,1.0,9.44285714285714,16.442857142857143,14.6,23.1,51,12,2363593,0,0.0,-0.12053668025532363,0.992708874098054,0
Islamabad,2023,52,10.7125,70.1875,42.7,1016.2375,3.9875,0.0,0.0,0.0,13.228571428571428,9.44285714285714,14.4,14.6,52,1,2363593,0,0.0,6.432490598706546e-16,1.0,0
Islamabad,2024,1,12.544444444444444,58.58888888888888,32.5,1014.5,5.455555555555556,0.0,0.0,0.0,11.414285714285716,13.228571428571428,22.2,14.4,1,1,2363593,1,0.6931471805599453,0.12053668025532305,0.992708874098054,0
Islamabad,2024,2,11.328571428571427,54.2,10.7,1015.6285714285714,5.585714285714286,1.0,0.0,0.0,10.7125,11.414285714285716,42.7,22.2,2,1,2363593,0,0.0,0.23931566428755774,0.970941817426052,0
Islamabad,2024,3,11.857142857142858,65.44285714285715,35.8,1013.7714285714284,5.1000000000000005,0.0,1.0,0.0,12.544444444444444,10.7125,32.5,42.7,3,1,2363593,0,0.0,0.3546048870425356,0.9350162426854148,0
Islamabad,2024,4,10.042857142857144,60.75714285714285,22.8,1016.0571428571428,5.428571428571429,0.0,0.0,1.0,11.328571428571427,12.544444444444444,10.7,32.5,4,1,2363593,0,0.0,0.4647231720437685,0.8854560256532099,0
Islamabad,2024,5,11.985714285714286,69.11428571428571,23.7,1015.2714285714286,4.742857142857143,0.0,0.0,0.0,11.857142857142858,11.328571428571427,35.8,10.7,5,2,2363593,0,0.0,0.5680647467311558,0.8229838658936564,0
Islamabad,2024,6,11.457142857142856,52.65714285714286,19.5,1016.9714285714286,4.942857142857143,0.0,0.0,0.0,10.042857142857144,11.857142857142858,22.8,35.8,6,2,2363593,0,0.0,0.6631226582407952,0.7485107481711011,0
Islamabad,2024,7,11.857142857142858,69.27142857142857,41.1,1013.8,4.514285714285714,0.0,0.0,0.0,11.985714285714286,10.042857142857144,23.7,22.8,7,2,2363593,0,0.0,0.7485107481711011,0.6631226582407953,0
Islamabad,2024,8,10.714285714285714,62.714285714285715,30.4,1014.6142857142858,4.714285714285714,0.0,0.0,0.0,11.457142857142856,11.985714285714286,19.5,23.7,8,2,2363593,0,0.0,0.8229838658936564,0.5680647467311558,0
Islamabad,2024,9,16.62857142857143,61.32857142857143,22.4,1013.842857142857,4.585714285714286,0.0,0.0,0.0,11.857142857142858,11.457142857142856,41.1,19.5,9,3,2363593,0,0.0,0.8854560256532098,0.4647231720437686,0
Islamabad,2024,10,22.957142857142856,52.3,18.8,1016.9285714285714,4.3428571428571425,0.0,0.0,0.0,10.714285714285714,11.857142857142858,30.4,41.1,10,3,2363593,0,0.0,0.9350162426854148,0.35460488704253557,0
Islamabad,2024,11,22.157142857142855,53.98571428571428,25.9,1015.7857142857144,5.985714285714286,0.0,0.0,0.0,16.62857142857143,10.714285714285714,22.4,30.4,11,3,2363593,0,0.0,0.970941817426052,0.23931566428755804,0
Islamabad,2024,12,23.271428571428572,61.4,33.0,1015.8571428571428,4.357142857142857,0.0,0.0,0.0,22.957142857142856,16.62857142857143,18.8,22.4,12,3,2363593,0,0.0,0.992708874098054,0.120536680255323,0
Islamabad,2024,13,23.12857142857143,64.11428571428571,13.9,1016.7571428571428,5.614285714285714,0.0,0.0,0.0,22.157142857142855,22.957142857142856,25.9,18.8,13,3,2363593,0,0.0,1.0,-1.6081226496766366e-16,0
Islamabad,2024,14,23.52857142857143,63.114285714285714,44.1,1014.1142857142858,4.7,0.0,0.0,0.0,23.271428571428572,22.157142857142855,33.0,25.9,14,4,2363593,0,0.0,0.992708874098054,-0.12053668025532288,0
Islamabad,2024,15,23.52857142857143,51.68571428571429,43.3,1014.4714285714286,5.557142857142857,0.0,0.0,0.0,23.12857142857143,23.271428571428572,13.9,33.0,15,4,2363593,0,0.0,0.9709418174260521,-0.2393156642875575,0
Islamabad,2024,16,23.74285714285714,61.17142857142857,21.0,1011.7142857142856,5.3999999999999995,0.0,0.0,0.0,23.52857142857143,23.12857142857143,44.1,13.9,16,4,2363593,0,0.0,0.9350162426854148,-0.35460488704253545,0
Islamabad,2024,17,21.714285714285715,68.51428571428572,30.6,1015.5142857142856,5.1571428571428575,0.0,0.0,0.0,23.52857142857143,23.52857142857143,43.3,44.1,17,4,2363593,1,0.6931471805599453,0.8854560256532099,-0.4647231720437685,0
Islamabad,2024,18,21.071428571428573,61.885714285714286,23.6,1014.7428571428572,4.414285714285714,1.0,0.0,0.0,23.74285714285714,23.52857142857143,21.0,43.3,18,5,2363593,0,0.0,0.8229838658936565,-0.5680647467311557,0
Islamabad,2024,19,23.285714285714285,63.714285714285715,39.6,1013.6428571428572,5.7,0.0,1.0,0.0,21.714285714285715,23.74285714285714,30.6,21.0,19,5,2363593,0,0.0,0.7485107481711013,-0.6631226582407951,0
Islamabad,2024,20,23.0,56.471428571428575,23.4,1016.0,5.1000000000000005,0.0,0.0,1.0,21.071428571428573,21.714285714285715,23.6,30.6,20,5,2363593,0,0.0,0.6631226582407952,-0.7485107481711012,0
Islamabad,2024,21,24.17142857142857,62.92857142857143,41.5,1016.6,4.871428571428572,0.0,0.0,0.0,23.285714285714285,21.071428571428573,39.6,23.6,21,5,2363593,1,0.6931471805599453,0.5680647467311558,-0.8229838658936564,0
Islamabad,2024,22,26.0,60.65714285714286,26.5,1014.8571428571428,5.171428571428572,1.0,0.0,0.0,23.0,23.285714285714285,23.4,39.6,22,6,2363593,0,0.0,0.46472317204376906,-0.8854560256532096,0
Islamabad,2024,23,34.32857142857143,59.5,24.9,1015.0428571428572,6.028571428571429,0.0,1.0,0.0,24.17142857142857,23.0,41.5,23.4,23,6,2363593,0,0.0,0.35460488704253584,-0.9350162426854147,0
Islamabad,2024,24,35.285714285714285,60.8,22.2,1015.4428571428572,5.314285714285715,0.0,0.0,1.0,26.0,24.17142857142857,26.5,41.5,24,6,2363593,0,0.0,0.23931566428755768,-0.970941817426052,0
Islamabad,2024,25,34.44285714285714,63.114285714285714,44.599999999999994,1013.9571428571428,4.8999999999999995,0.0,0.0,0.0,34.32857142857143,26.0,24.9,26.5,25,6,2363593,0,0.0,0.12053668025532308,-0.992708874098054,0
Islamabad,2024,26,33.214285714285715,56.857142857142854,26.1,1014.4857142857144,4.985714285714286,0.0,0.0,0.0,35.285714285714285,34.32857142857143,22.2,24.9,26,6,2363593,0,0.0,-3.216245299353273e-16,-1.0,0
Islamabad,2024,27,33.214285714285715,70.07142857142857,76.6,1015.0,5.5,0.0,0.0,0.0,34.44285714285714,35.285714285714285,44.599999999999994,22.2,27,7,2363593,0,0.0,-0.12053668025532283,-0.992708874098054,1
Islamabad,2024,28,33.31428571428571,71.07142857142857,60.5,1013.2428571428572,4.985714285714286,0.0,0.0,0.0,33.214285714285715,34.44285714285714,26.1,44.599999999999994,28,7,2363593,0,0.0,-0.23931566428755743,-0.9709418174260521,1
Islamabad,2024,29,32.2,68.31428571428572,93.8,1015.6142857142858,5.414285714285714,0.0,0.0,0.0,33.214285714285715,33.214285714285715,76.6,26.1,29,7,2363593,0,0.0,-0.3546048870425356,-0.9350162426854148,1
Islamabad,2024,30,34.98571428571429,70.2,24.2,1016.2428571428572,4.714285714285714,0.0,0.0,0.0,33.31428571428571,33.214285714285715,60.5,76.6,30,7,2363593,0,0.0,-0.46472317204376806,-0.8854560256532101,1
Islamabad,2024,31,32.9,69.42857142857143,29.9,1014.9142857142856,4.828571428571428,0.0,0.0,0.0,32.2,33.31428571428571,93.8,60.5,31,8,2363593,1,0.6931471805599453,-0.5680647467311556,-0.8229838658936565,1
Islamabad,2024,32,32.27142857142857,58.05714285714286,78.6,1014.9142857142856,5.0,1.0,0.0,0.0,34.98571428571429,32.2,24.2,93.8,32,8,2363593,0,0.0,-0.663122658240795,-0.7485107481711013,1
Islamabad,2024,33,34.6,68.7,95.9,1013.9142857142856,5.757142857142857,0.0,1.0,0.0,32.9,34.98571428571429,29.9,24.2,33,8,2363593,0,0.0,-0.7485107481711011,-0.6631226582407952,1
Islamabad,2024,34,33.02857142857143,58.94285714285714,82.4,1013.9285714285714,4.3428571428571425,0.0,0.0,1.0,32.27142857142857,32.9,78.6,29.9,34,8,2363593,1,0.6931471805599453,-0.8229838658936564,-0.5680647467311559,1
Islamabad,2024,35,31.542857142857144,69.81428571428572,60.6,1015.8571428571428,5.085714285714286,1.0,0.0,0.0,34.6,32.27142857142857,95.9,78.6,35,9,2363593,4,1.6094379124341005,-0.8854560256532096,-0.4647231720437691,1
Islamabad,2024,36,19.071428571428573,59.885714285714286,63.099999999999994,1015.5857142857144,5.528571428571429,4.0,1.0,0.0,33.02857142857143,34.6,82.4,95.9,36,9,2363593,5,1.791759469228055,-0.9350162426854147,-0.3546048870425359,1
Islamabad,2024,37,19.74285714285714,60.67142857142857,84.39999999999999,1015.6428571428572,4.014285714285714,5.0,4.0,1.0,31.542857142857144,33.02857142857143,60.6,82.4,37,9,2363593,7,2.0794415416798357,-0.970941817426052,-0.23931566428755774,1
Islamabad,2024,38,22.0,58.857142857142854,50.1,1016.0571428571428,5.828571428571428,7.0,5.0,4.0,19.071428571428573,31.542857142857144,63.099999999999994,60.6,38,9,2363593,46,3.8501476017100584,-0.992708874098054,-0.12053668025532357,1
Islamabad,2024,39,19.457142857142856,60.471428571428575,62.2,1015.1857142857144,4.3428571428571425,46.0,7.0,5.0,19.74285714285714,19.071428571428573,84.39999999999999,63.099999999999994,39,9,2363593,57,4.060443010546419,-1.0,-1.8369701987210297e-16,1
Islamabad,2024,40,20.0,67.68571428571428,31.8,1015.4285714285714,4.742857142857143,57.0,46.0,7.0,22.0,19.74285714285714,50.1,84.39999999999999,40,10,2363593,78,4.3694478524670215,-0.992708874098054,0.1205366802553232,1
Islamabad,2024,41,20.114285714285717,64.2,22.4,1013.3142857142856,4.871428571428572,78.0,57.0,46.0,19.457142857142856,22.0,62.2,50.1,41,10,2363593,118,4.77912349311153,-0.9709418174260521,0.23931566428755738,1
Islamabad,2024,42,19.714285714285715,66.51428571428572,18.3,1016.2,5.442857142857143,118.0,78.0,57.0,20.0,19.457142857142856,31.8,62.2,42,10,2363593,91,4.5217885770490405,-0.9350162426854148,0.35460488704253557,1
Islamabad,2024,43,19.185714285714287,66.51428571428572,33.9,1014.7,4.428571428571429,91.0,118.0,78.0,20.114285714285717,20.0,22.4,31.8,43,10,2363593,85,4.454347296253507,-0.8854560256532101,0.464723172043768,1
Islamabad,2024,44,21.557142857142857,65.04285714285714,17.0,1015.9571428571428,5.642857142857143,85.0,91.0,118.0,19.714285714285715,20.114285714285717,18.3,22.4,44,11,2363593,84,4.442651256490317,-0.822983865893657,0.5680647467311548,0
Islamabad,2024,45,18.385714285714283,54.957142857142856,18.6,1014.9857142857144,5.142857142857143,84.0,85.0,91.0,19.185714285714287,19.714285714285715,33.9,18.3,45,11,2363593,38,3.6635616461296463,-0.7485107481711011,0.6631226582407953,0
Islamabad,2024,46,19.2,70.32857142857144,21.0,1015.2714285714284,5.985714285714286,38.0,84.0,85.0,21.557142857142857,19.185714285714287,17.0,33.9,46,11,2363593,53,3.9889840465642745,-0.6631226582407956,0.7485107481711007,0
Islamabad,2024,47,17.67142857142857,64.54285714285714,32.4,1014.3285714285714,5.242857142857143,53.0,38.0,84.0,18.385714285714283,21.557142857142857,18.6,17.0,47,11,2363593,19,2.995732273553991,-0.5680647467311559,0.8229838658936564,0
Islamabad,2024,48,18.814285714285713,63.41428571428571,48.7,1014.8571428571428,5.542857142857143,19.0,53.0,38.0,19.2,18.385714285714283,21.0,18.6,48,12,2363593,14,2.70805020110221,-0.4647231720437684,0.88545602565321,0
Islamabad,2024,49,12.642857142857142,61.77142857142858,22.5,1013.8285714285714,5.614285714285714,14.0,19.0,53.0,17.67142857142857,19.2,32.4,21.0,49,12,2363593,5,1.791759469228055,-0.35460488704253595,0.9350162426854147,0
Islamabad,2024,50,11.571428571428571,67.34285714285714,35.3,1016.5571428571428,5.128571428571428,5.0,14.0,19.0,18.814285714285713,17.67142857142857,48.7,32.4,50,12,2363593,1,0.6931471805599453,-0.2393156642875578,0.970941817426052,0
Islamabad,2024,51,11.2,65.95714285714286,34.7,1016.3285714285714,4.257142857142857,1.0,5.0,14.0,12.642857142857142,18.814285714285713,22.5,48.7,51,12,2363593,0,0.0,-0.12053668025532363,0.992708874098054,0
Islamabad,2024,52,11.171428571428573,64.01428571428572,45.8,1016.5285714285714,3.7,0.0,1.0,5.0,11.571428571428571,12.642857142857142,35.3,22.5,52,12,2363593,0,0.0,6.432490598706546e-16,1.0,0
Lahore,2013,4,14.414285714285716,56.0,19.8,1014.3,4.6571428571428575,0.0,0.0,0.0,14.142857142857142,16.1375,18.3,15.6,4,1,13000759,0,0.0,0.4647231720437685,0.8854560256532099,0
Lahore,2013,5,17.157142857142855,49.028571428571425,7.300000000000001,1013.7857142857144,4.914285714285714,0.0,0.0,0.0,15.2,14.142857142857142,14.9,18.3,5,2,13000759,0,0.0,0.5680647467311558,0.8229838658936564,0
Lahore,2013,6,15.842857142857143,54.15714285714286,20.8,1014.0428571428572,5.614285714285714,0.0,0.0,0.0,14.414285714285716,15.2,19.8,14.9,6,2,13000759,0,0.0,0.6631226582407952,0.7485107481711011,0
Lahore,2013,7,16.742857142857144,55.128571428571426,17.0,1015.7285714285716,5.828571428571428,0.0,0.0,0.0,17.157142857142855,14.414285714285716,7.300000000000001,19.8,7,2,13000759,0,0.0,0.7485107481711011,0.6631226582407953,0
Lahore,2013,8,15.414285714285716,59.885714285714286,22.4,1014.9142857142856,5.214285714285714,0.0,0.0,0.0,15.842857142857143,17.157142857142855,20.8,7.300000000000001,8,2,13000759,0,0.0,0.8229838658936564,0.5680647467311558,0
Lahore,2013,9,20.114285714285717,51.74285714285714,21.0,1014.0571428571428,5.0,0.0,0.0,0.0,16.742857142857144,15.842857142857143,17.0,20.8,9,3,13000759,0,0.0,0.8854560256532098,0.4647231720437686,0
Lahore,2013,10,25.814285714285713,58.41428571428571,12.4,1015.0,5.214285714285714,0.0,0.0,0.0,15.414285714285716,16.742857142857144,22.4,17.0,10,3,13000759,0,0.0,0.9350162426854148,0.35460488704253557,0
Lahore,2013,11,28.25714285714286,52.4,17.6,1014.8,4.4714285714285715,0.0,0.0,0.0,20.114285714285717,15.414285714285716,21.0,22.4,11,3,13000759,0,0.0,0.970941817426052,0.23931566428755804,0
Lahore,2013,12,25.75714285714286,58.74285714285714,9.6,1016.5714285714286,5.985714285714286,0.0,0.0,0.0,25.814285714285713,20.114285714285717,12.4,21.0,12,3,13000759,0,0.0,0.992708874098054,0.120536680255323,0
Lahore,2013,13,25.657142857142855,55.228571428571435,17.400000000000002,1014.3571428571428,5.028571428571429,0.0,0.0,0.0,28.25714285714286,25.814285714285713,17.6,12.4,13,3,13000759,0,0.0,1.0,-1.6081226496766366e-16,0
Lahore,2013,14,26.7,61.7,12.3,1014.2142857142856,5.857142857142857,0.0,0.0,0.0,25.75714285714286,28.25714285714286,9.6,17.6,14,4,13000759,0,0.0,0.992708874098054,-0.12053668025532288,0
Lahore,2013,15,27.114285714285717,60.34285714285714,16.5,1014.4142857142856,4.428571428571429,0.0,0.0,0.0,25.657142857142855,25.75714285714286,17.400000000000002,9.6,15,4,13000759,0,0.0,0.9709418174260521,-0.2393156642875575,0
Lahore,2013,16,29.1,61.58571428571429,25.299999999999997,1013.7857142857144,5.557142857142857,0.0,0.0,0.0,26.7,25.657142857142855,12.3,17.400000000000002,16,4,13000759,0,0.0,0.9350162426854148,-0.35460488704253545,0
Lahore,2013,17,28.37142857142857,50.74285714285714,17.0,1013.8571428571428,4.685714285714285,0.0,0.0,0.0,27.114285714285717,26.7,16.5,12.3,17,4,13000759,0,0.0,0.8854560256532099,-0.4647231720437685,0
Lahore,2013,18,27.75714285714286,68.54285714285714,10.6,1014.4,4.3,0.0,0.0,0.0,29.1,27.114285714285717,25.299999999999997,16.5,18,5,13000759,0,0.0,0.8229838658936565,-0.5680647467311557,0
Lahore,2013,19,25.87142857142857,63.81428571428571,16.8,1015.2428571428572,5.3,0.0,0.0,0.0,28.37142857142857,29.1,17.0,25.299999999999997,19,5,13000759,0,0.0,0.7485107481711013,-0.6631226582407951,0
Lahore,2013,20,27.257142857142856,52.785714285714285,10.9,1016.1142857142858,6.357142857142857,0.0,0.0,0.0,27.75714285714286,28.37142857142857,10.6,17.0,20,5,13000759,1,0.6931471805599453,0.6631226582407952,-0.7485107481711012,0
Lahore,2013,21,26.442857142857143,57.48571428571428,10.1,1013.8857142857142,5.314285714285715,1.0,0.0,0.0,25.87142857142857,27.75714285714286,16.8,10.6,21,5,13000759,0,0.0,0.5680647467311558,-0.8229838658936564,0
Lahore,2013,22,31.271428571428572,50.728571428571435,12.7,1015.8142857142856,5.8428571428571425,0.0,1.0,0.0,27.257142857142856,25.87142857142857,10.9,16.8,22,6,13000759,0,0.0,0.46472317204376906,-0.8854560256532096,0
Lahore,2013,23,39.1,56.05714285714286,17.9,1016.7142857142856,5.485714285714286,0.0,0.0,1.0,26.442857142857143,27.257142857142856,10.1,10.9,23,6,13000759,0,0.0,0.35460488704253584,-0.9350162426854147,0
Lahore,2013,24,39.24285714285714,57.07142857142857,16.3,1015.2857142857144,4.885714285714286,0.0,0.0,0.0,31.271428571428572,26.442857142857143,12.7,10.1,24,6,13000759,0,0.0,0.23931566428755768,-0.970941817426052,0
Lahore,2013,25,38.34285714285714,56.17142857142857,19.2,1014.4285714285714,4.057142857142857,0.0,0.0,0.0,39.1,31.271428571428572,17.9,12.7,25,6,13000759,2,1.0986122886681098,0.12053668025532308,-0.992708874098054,0
Lahore,2013,26,38.385714285714286,52.1,13.4,1013.6285714285714,4.085714285714286,2.0,0.0,0.0,39.24285714285714,39.1,16.3,17.9,26,6,13000759,1,0.6931471805599453,-3.216245299353273e-16,-1.0,0
Lahore,2013,27,37.17142857142857,54.67142857142857,45.3,1016.3285714285714,4.671428571428572,1.0,2.0,0.0,38.34285714285714,39.24285714285714,19.2,16.3,27,7,13000759,0,0.0,-0.12053668025532283,-0.992708874098054,1
Lahore,2013,28,39.528571428571425,57.75714285714285,47.099999999999994,1015.1428571428572,3.8285714285714287,0.0,1.0,2.0,38.385714285714286,38.34285714285714,13.4,19.2,28,7,13000759,0,0.0,-0.23931566428755743,-0.9709418174260521,1
Lahore,2013,29,38.18571428571429,65.92857142857143,82.7,1015.1285714285714,4.971428571428571,0.0,0.0,1.0,37.17142857142857,38.385714285714286,45.3,13.4,29,7,13000759,0,0.0,-0.3546048870425356,-0.9350162426854148,1
Lahore,2013,30,38.3,53.65714285714286,55.0,1015.0857142857144,4.285714285714286,0.0,0.0,0.0,39.528571428571425,37.17142857142857,47.099999999999994,45.3,30,7,13000759,0,0.0,-0.46472317204376806,-0.8854560256532101,1
Lahore,2013,31,38.4,52.2,28.200000000000003,1015.4,5.371428571428572,0.0,0.0,0.0,38.18571428571429,39.528571428571425,82.7,47.099999999999994,31,8,13000759,5,1.791759469228055,-0.5680647467311556,-0.8229838658936565,1
Lahore,2013,32,37.714285714285715,61.68571428571429,63.1,1015.8571428571428,6.014285714285714,5.0,0.0,0.0,38.3,38.18571428571429,55.0,82.7,32,8,13000759,4,1.6094379124341005,-0.663122658240795,-0.7485107481711013,1
Lahore,2013,33,38.614285714285714,54.38571428571429,36.8,1014.157142857143,3.971428571428571,4.0,5.0,0.0,38.4,38.3,28.200000000000003,55.0,33,8,13000759,11,2.4849066497880004,-0.7485107481711011,-0.6631226582407952,1
Lahore,2013,34,37.91428571428571,58.714285714285715,40.8,1014.4,4.214285714285714,11.0,4.0,5.0,37.714285714285715,38.4,63.1,28.200000000000003,34,8,13000759,10,2.3978952727983707,-0.8229838658936564,-0.5680647467311559,1
Lahore,2013,35,36.528571428571425,58.728571428571435,55.5,1013.4,6.5,10.0,11.0,4.0,38.614285714285714,37.714285714285715,36.8,63.1,35,9,13000759,11,2.4849066497880004,-0.8854560256532096,-0.4647231720437691,1
Lahore,2013,36,23.24285714285714,59.885714285714286,64.7,1016.4,4.371428571428572,11.0,10.0,11.0,37.91428571428571,38.614285714285714,40.8,36.8,36,9,13000759,31,3.4657359027997265,-0.9350162426854147,-0.3546048870425359,1
Lahore,2013,37,22.842857142857145,56.07142857142857,64.5,1014.8571428571428,4.585714285714286,31.0,11.0,10.0,36.528571428571425,37.91428571428571,55.5,40.8,37,9,13000759,29,3.4011973816621555,-0.970941817426052,-0.23931566428755774,1
Lahore,2013,38,23.7,55.642857142857146,46.3,1012.6857142857144,5.857142857142857,29.0,31.0,11.0,23.24285714285714,36.528571428571425,64.7,55.5,38,9,13000759,46,3.8501476017100584,-0.992708874098054,-0.12053668025532357,1
Lahore,2013,39,25.114285714285717,59.58571428571429,49.9,1013.5714285714286,5.1571428571428575,46.0,29.0,31.0,22.842857142857145,23.24285714285714,64.5,64.7,39,9,13000759,37,3.6375861597263857,-1.0,-1.8369701987210297e-16,1
Lahore,2013,40,24.7,58.771428571428565,36.8,1014.9428571428572,5.028571428571429,37.0,46.0,29.0,23.7,22.842857142857145,46.3,64.5,40,10,13000759,39,3.688879454113936,-0.992708874098054,0.1205366802553232,1
Lahore,2013,41,22.9,50.81428571428571,22.9,1015.8714285714286,5.6000000000000005,39.0,37.0,46.0,25.114285714285717,23.7,49.9,46.3,41,10,13000759,58,4.07753744390572,-0.9709418174260521,0.23931566428755738,1
Lahore,2013,42,24.8,64.88571428571429,20.0,1014.6285714285714,5.857142857142857,58.0,39.0,37.0,24.7,25.114285714285717,36.8,49.9,42,10,13000759,33,3.5263605246161616,-0.9350162426854148,0.35460488704253557,1
Lahore,2013,43,23.714285714285715,57.271428571428565,14.2,1015.4285714285714,5.814285714285715,33.0,58.0,39.0,22.9,24.7,22.9,36.8,43,10,13000759,103,4.6443908991413725,-0.8854560256532101,0.464723172043768,1
Lahore,2013,44,22.771428571428572,50.728571428571435,28.9,1016.0,4.6571428571428575,103.0,33.0,58.0,24.8,22.9,20.0,22.9,44,11,13000759,158,5.0689042022202315,-0.822983865893657,0.5680647467311548,0
Lahore,2013,45,23.6,60.74285714285714,9.7,1014.5714285714286,4.328571428571428,158.0,103.0,33.0,23.714285714285715,24.8,14.2,20.0,45,11,13000759,226,5.424950017481403,-0.7485107481711011,0.6631226582407953,0
Lahore,2013,46,23.74285714285714,58.25714285714286,12.4,1015.3285714285714,4.8428571428571425,226.0,158.0,103.0,22.771428571428572,23.714285714285715,28.9,14.2,46,11,13000759,248,5.517452896464707,-0.6631226582407956,0.7485107481711007,0
Lahore,2013,47,24.185714285714287,48.4,12.7,1016.342857142857,5.7,248.0,226.0,158.0,23.6,22.771428571428572,9.7,28.9,47,11,13000759,232,5.4510384535657,-0.5680647467311559,0.8229838658936564,0
Lahore,2013,48,22.657142857142855,51.4,35.3,1014.0,4.485714285714286,232.0,248.0,226.0,23.74285714285714,23.6,12.4,9.7,48,12,13000759,107,4.68213122712422,-0.4647231720437684,0.88545602565321,0
Lahore,2013,49,15.7,58.385714285714286,36.6,1014.7,5.3999999999999995,107.0,232.0,248.0,24.185714285714287,23.74285714285714,12.7,12.4,49,12,13000759,122,4.812184355372417,-0.35460488704253595,0.9350162426854147,0
Lahore,2013,50,14.671428571428573,51.628571428571426,31.4,1015.842857142857,4.014285714285714,122.0,107.0,232.0,22.657142857142855,24.185714285714287,35.3,12.7,50,12,13000759,56,4.04305126783455,-0.2393156642875578,0.970941817426052,0
